Unnamed: 0,Country Name,Country Code,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],cod
1040,australia,aus,"condom use, population ages 15-24, female (% of females ages 15-24)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1041,australia,aus,cost of business start-up procedures (% of gni per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,11
1042,australia,aus,"cost of business start-up procedures, female (% of gni per capita)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,11
1043,australia,aus,"cost of business start-up procedures, male (% of gni per capita)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,11
1044,australia,aus,"death rate, crude (per 1,000 people)",7.0,6.9,7.1,6.9,7.1,6.9,7.0,7.0,6.8,6.8,6.7,6.6,6.8,6.6,6.5,6.4,6.4,6.7,6.7,6.5,6.5,6.6,6.6,6.4,6.6,6.6,6.6,6.5,6.3,6.7,6.3,11
1045,australia,aus,domestic credit to private sector by banks (% of gdp),60.5550174446762,60.1134494630905,61.8588278929998,63.2792706562968,66.7684429119135,69.778533274709,71.5023110706939,75.3237370020912,79.1133521604834,84.1111570226654,87.6031276428658,88.4223266223037,91.2674123532156,99.1858405598883,102.667270288144,108.493571153623,113.67895724205,120.593636818276,121.762553511413,122.52493892631,125.225615145322,122.181233219046,121.225676203731,124.766812516765,128.501429843187,136.426211919814,142.696064593072,140.575272332317,139.974554806786,136.264129011724,142.387333097972,11
1046,australia,aus,domestic credit to private sector (% of gdp),60.5550174446762,60.1134494630905,61.8588278929998,63.2792706562968,66.7684429119135,69.778533274709,71.5023110706939,75.3237370020912,79.1133521604834,84.1111570226654,87.6031276428658,88.4223266223037,91.2674123532156,99.1858405598883,102.667270288144,108.493571153623,113.67895724205,120.593636818276,121.762553511413,122.52493892631,125.225615145322,122.181233219046,121.225676203731,124.766812516765,128.501429843187,136.426211919814,142.696064593072,140.575272332317,139.974554806786,136.264129011724,142.387333097972,11
1047,australia,aus,domestic private health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.55053709,451.91147007,496.83360913,644.6185996,783.45649452,848.56129325,902.37326843,1029.49334175,1131.91722622,1078.32053695,1366.94320432,1567.40179459,1733.21126661,1874.10360162,1821.81840982,1534.69104637,1571.36716959,1672.0221365,1674.64183247,1536.95206312,0.0,11
1048,australia,aus,domestic general government health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.26436874,1112.25500544,1273.63240323,1604.67229503,1983.68027195,2164.52642414,2282.43419943,2770.2442102,2958.84488358,2917.01924,3578.09502126,4294.30063836,4292.13358342,3939.88214031,3786.09967025,3327.91043276,3422.32282687,3668.34319773,3689.90078678,3890.51439862,0.0,11
1049,australia,aus,"droughts, floods, extreme temperatures (% of population, average 1990-2009)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04709860649413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1050,australia,aus,ease of doing business score (0 = lowest performance to 100 = best performance),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38389,80.22369,80.76007,80.70552,81.21506,0.0,11
1051,australia,aus,"educational attainment, at least bachelor's or equivalent, population 25+, total (%) (cumulative)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7437896728516,28.6151294708252,29.7797794342041,30.0298099517822,31.3911895751953,31.7493305206299,33.0947799682617,35.0234107971191,11
1052,australia,aus,"educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7376022338867,90.8543014526367,91.1406707763672,91.7246398925781,92.3343505859375,92.2386703491211,93.1995315551758,93.6081008911133,94.4489364624023,91.081413269043,91.8276672363281,92.6488571166992,92.7639923095703,93.0057067871094,93.4390716552734,93.9455032348633,94.5065307617188,11
1053,australia,aus,"educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1210021972656,65.0338516235352,66.7138366699219,68.1897811889648,70.0889587402344,70.8557434082031,72.7989730834961,74.0616683959961,76.4830169677734,72.037353515625,73.5959625244141,75.5475769042969,76.4180374145508,77.261360168457,78.3257598876953,79.0479278564453,80.0530319213867,11
1054,australia,aus,"educational attainment, at least master's or equivalent, population 25+, total (%) (cumulative)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75701999664307,6.36214017868042,7.02009010314941,6.73469018936157,7.36984014511108,7.80558013916016,8.36880016326904,9.39603996276855,11
1055,australia,aus,"educational attainment, doctoral or equivalent, population 25+, total (%) (cumulative)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13743996620178,1.31755995750427,1.08241999149323,1.20350003242493,1.13663005828857,1.33219003677368,1.57927000522614,11
1056,australia,aus,"employers, total (% of total employment) (modeled ilo estimate)",0.0,7.51999998092651,7.30999994277954,7.30999994277954,7.51000022888184,7.53999996185303,7.3600001335144,7.46000003814697,7.55999994277954,7.32000017166138,7.55000019073486,7.80000019073486,7.63000011444092,7.46999979019165,7.42999982833862,7.46000003814697,7.19000005722046,6.80999994277954,6.8600001335144,6.78999996185303,6.82999992370605,6.51000022888184,6.3600001335144,6.30999994277954,6.30000019073486,6.21000003814697,6.19000005722046,6.15999984741211,5.80999994277954,5.96999979019165,0.0,11
1057,australia,aus,employment in agriculture (% of total employment) (modeled ilo estimate),0.0,5.3600001335144,5.05000019073486,5.11999988555908,4.90000009536743,4.78000020980835,4.84000015258789,4.90999984741211,4.84999990463257,4.92999982833862,4.8600001335144,4.75,4.38000011444092,3.91000008583069,3.74000000953674,3.57999992370605,3.41000008583069,3.3199999332428,3.30999994277954,3.23000001907349,3.23000001907349,2.8199999332428,2.79999995231628,2.61999988555908,2.79999995231628,2.64000010490417,2.61999988555908,2.59999990463257,2.61999988555908,2.55999994277954,0.0,11
1058,australia,aus,employment in industry (% of total employment) (modeled ilo estimate),0.0,23.5100002288818,23.2900009155273,23.2999992370605,23.1700000762939,22.6299991607666,22.1299991607666,21.8500003814697,21.5100002288818,21.1599998474121,21.6200008392334,20.7399997711182,20.9200000762939,20.8799991607666,21.2399997711182,21.1299991607666,21.2800006866455,21.1800003051758,21.6200008392334,21.1399993896484,20.9799995422363,20.8299999237061,20.7099990844727,20.4500007629395,20.2900009155273,19.3899993896484,19.3600006103516,19.4300003051758,19.8899993896484,19.0599994659424,0.0,11
1059,australia,aus,employment in services (% of total employment) (modeled ilo estimate),0.0,71.1399993896484,71.6600036621094,71.5899963378906,71.9300003051758,72.5999984741211,73.0299987792969,73.2399978637695,73.6500015258789,73.9000015258789,73.5299987792969,74.5100021362305,74.6999969482422,75.1999969482422,75.0199966430664,75.2900009155273,75.3099975585938,75.5,75.0699996948242,75.629997253418,75.7900009155273,76.3499984741211,76.4899978637695,76.9300003051758,76.9199981689453,77.9700012207031,78.0199966430664,77.9700012207031,77.5,78.379997253418,0.0,11
1060,australia,aus,"employment to population ratio, 15+, total (%) (modeled ilo estimate)",0.0,57.0909996032715,56.1150016784668,55.6619987487793,56.8129997253418,58.1580009460449,58.1139984130859,57.8429985046387,58.1619987487793,58.4480018615723,59.1749992370605,59.0340003967285,59.3240013122559,59.8190002441406,60.0400009155273,61.1609992980957,61.6640014648438,62.3250007629395,62.7099990844727,61.7919998168945,61.9830017089844,62.0970001220703,61.7490005493164,61.2639999389648,60.765998840332,61.0670013427734,61.1660003662109,61.5270004272461,62.1520004272461,62.5470008850098,60.8289985656738,11
1061,australia,aus,firms offering formal training (% of firms),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1062,australia,aus,fixed broadband subscriptions (per 100 people),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637983623,1.325231399,2.623483559,5.079032149,9.994184436,19.05503632,0.0,25.01426849,24.10334718,25.02365212,24.83334775,25.23178374,25.8785757,27.84881655,28.66470341,30.47648836,32.21591053,33.73729294,34.71444171,35.44838692,11
1063,australia,aus,fixed telephone subscriptions (per 100 people),45.67625311,46.58669988,47.28416956,48.43600755,49.70373206,49.43620782,50.35184519,50.78692576,51.28572617,51.91243054,52.84477628,52.26478211,53.39948297,53.09914478,52.04502311,50.16921949,48.56591308,46.85363443,44.09853165,49.43933057,48.25341266,47.29160407,46.06835354,44.78235387,39.15707223,35.68394536,35.04754832,34.40376206,32.8272729,24.45067805,21.81530531,11
1064,australia,aus,"foreign direct investment, net (bop, current us$)",-7824698719.19629,-3782555745.93944,-1106562011.23958,-2767984260.36539,-2630684042.12361,-9222498128.51398,441654791.3511,-2007441432.30132,-2932190620.71574,-1898249310.4422,-10797958704.9726,2663165109.34216,-7681971734.88822,9612586773.251,-33123390586.6106,-7620252751.31983,-6470053660.8773,-30020094088.5358,-13272117217.3587,-17218512630.0947,-17142068311.1791,-57304251200.4141,-51785739222.1873,-55235185682.7657,-40637704363.7628,-38633221206.3589,-46077390957.7799,-38193755825.2727,-61049540324.4327,-29611086901.8493,-6411950397.88759,11
1065,australia,aus,gdp (current us$),311433628318.584,325986971195.354,325531800353.765,312138139404.16,322809408509.166,368140778140.778,401311077389.985,435614337141.963,399660855999.457,389389647825.542,415851284305.721,379358162498.658,395580786940.142,467497961560.862,614326362213.686,695328522026.763,747906558849.955,854427259166.209,1055642793196.06,928626859078.192,1148610059015.24,1398405797101.45,1546892142709.84,1576380424746.08,1467545212521.8,1350615691821.28,1206535157956.03,1326516328531.56,1428288504767.07,1392227864397.08,1326901059123.21,11
1066,australia,aus,gdp growth (annual %),3.57648576106794,-0.383071892767745,0.42861956748601,4.04742526816615,3.98092334747493,3.88710629393142,3.85684122668562,3.91283547292693,4.61335689242107,4.95632450612884,3.90117137135968,2.04141733816161,3.99358986481653,3.1113982078941,4.21663327252608,3.15375271041142,2.74063570365783,3.77791678266478,3.5682700322582,1.87048696091408,2.20656631017093,2.3913851323057,3.902007806318,2.57875428825342,2.57901711177597,2.1527359059391,2.73054799209893,2.28218364248465,2.88304512347683,2.1713962244835,-0.0508853360838941,11
1067,australia,aus,gini index,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,33.5,0.0,33.5,33.1,0.0,0.0,0.0,35.4,0.0,34.7,0.0,0.0,0.0,34.4,0.0,33.7,0.0,34.3,0.0,0.0,11
1068,australia,aus,gni (current us$),300587148903.424,312893022525.704,312976236253.172,303828695896.571,315714285714.286,355461835461.835,387127465857.36,420990765377.993,387069117547.311,377238375736.308,403861081454.5,368737254481.056,384852971954.793,454347699475.83,596843790012.804,669566982408.66,718846960167.715,816375912695.297,1012551477170.99,896087468708.585,1104085263806.92,1342343488119.89,1499868014023.51,1537179645018.98,1429235288717.53,1323177469007.41,1178148202067.26,1290510596575.91,1383588869079.92,1345720926906.02,1297066630915.67,11
1069,australia,aus,gni growth (annual %),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1070,australia,aus,gross domestic savings (current us$),86188534051.5583,80462287104.6229,71929554718.142,71476250702.6419,77521964718.0906,88474903474.9035,97669954476.4795,109477226483.018,98985281150.3764,92368717884.4467,100278841926.773,89132231404.9587,96619924654.6672,111554455445.545,149845639493.527,172153059690.272,191986373165.618,221110151527.047,275144136078.782,256745692828.744,297087113538.272,384498669032.831,426243555372.242,418997640299.579,388244744331.222,334870621515.933,279170184888.63,326568368655.253,355884039996.899,358896438277.786,345380077758.413,11
1071,australia,aus,gross domestic savings (% of gdp),27.6747679808652,24.6826696200703,22.0960147795005,22.8989161142188,24.0147785890476,24.0328995667713,24.3377170427733,25.1316857937438,24.767319507145,23.7214107771634,24.1141113930168,23.4955354111496,24.4248274548499,23.8620196488326,24.3918621615989,24.7585212222383,25.6698341382155,25.8781715067023,26.0641324747509,27.647885727062,25.8649235401072,27.4955002210232,27.5548335661949,26.5797287077497,26.4553855662184,24.7939235079052,23.1381723978575,24.6184959529869,24.9168174923411,25.7785702653789,26.0290754449042,11
1072,australia,aus,gross savings (% of gdp),24.4466025838497,20.8336978371838,18.3392426475688,20.329631511401,21.8766132588699,20.6380638667351,20.9017076047928,21.815615792781,21.6289348353287,20.6443475665593,21.2120594695712,20.7621464295446,21.7917151376796,21.0935651947519,21.5323080836884,20.9915022445326,21.7190685427929,21.404377644859,21.945852146038,24.054588630804,21.8486184743178,23.3281167489964,24.3707863432277,23.9759068176664,23.6678791399035,22.7006654626826,20.7214597680937,21.810204741107,21.7426192547098,22.3853755721656,23.6781718693289,11
1073,australia,aus,gross savings (% of gni),25.3287413335056,21.7055465216863,19.074951976093,20.8856287784649,22.3682516307498,21.374201484521,21.6675062814078,22.5734049163369,22.332545322703,21.3093252054232,21.8418227907022,21.3601680419432,22.3991613710373,21.7040798093052,22.1630260990617,21.7991487249052,22.5970682431163,22.4020373958305,22.8798053045545,24.9280766294322,22.7297146133962,24.302403956939,25.1348635703409,24.5873345352804,24.3022845828815,23.1714004408527,21.2207341067175,22.4187176722598,22.4450585278852,23.1589945607936,24.2228044285849,11
1074,australia,aus,individuals using the internet (% of population),0.585094712,1.097203891,1.768764913,1.974611016,2.232101254,2.759654513,3.27524987,16.36935838,30.81323944,40.7837839,46.75611561,52.68926643,0.0,0.0,0.0,63.0,66.0,69.45,71.67,74.25,76.0,79.48769771,79.0,83.45349717,84.0,84.56051491,86.54,86.54504885,87.6,88.6,89.6,11
1075,australia,aus,"industry (including construction), value added (% of gdp)",28.7743261808514,27.6479510762267,26.864624405548,26.8216146859207,26.7795491415946,26.4134389647689,25.961567547946,25.1981574768068,25.3625131529819,24.6139288174216,24.5738190165519,23.6532672415744,23.6226148559456,24.0526277759644,23.9461800328848,24.6308353316914,25.6314921153584,25.6833694146013,25.614826913895,27.0477720313242,25.1778159333812,26.5225045350299,26.3845042181717,25.1973643961788,25.5787418592678,23.6935141578446,22.3299254677721,23.4734721075625,24.1439568878264,25.3167424649892,25.4062827896948,11
1076,australia,aus,"industry (including construction), value added (annual % growth)",0.0,-1.51407360972743,-2.45585763674241,2.65904673965638,4.17615714513514,3.71074272361325,3.05308145173011,1.5435179655978,5.15859475260241,3.50069124269798,3.35771504040565,-0.980465590776518,4.24096373292502,5.91273215935493,2.24130751182206,2.06373619465801,2.07525031055607,4.70519071685808,4.31325364569159,0.840500201961419,3.14283570233012,1.32956783411464,6.12903592807987,3.39447998302245,4.19873513845796,1.52235700083885,0.945148952987068,-1.05339950881719,3.93451186606526,1.16744439574276,-0.242586223339529,11
1077,australia,aus,"inflation, consumer prices (annual %)",7.33302195235869,3.17667536988686,1.01223112610711,1.75365344467641,1.96963479688142,4.62776659959758,2.61538461538462,0.224887556221881,0.860134629768157,1.48312940304038,4.45743514797225,4.4071353620147,2.98157453936349,2.73259596616783,2.34325522482587,2.69183168316831,3.55528773727028,2.32761128891476,4.35029854990047,1.77111716621252,2.91834002677376,3.30385015608744,1.76278015613193,2.44988864142539,2.48792270531403,1.50836672165921,1.27699094497328,1.94864740944522,1.91140094445692,1.61076787290379,0.846905537459293,11
1078,australia,aus,"intentional homicides (per 100,000 people)",2.20511066825466,1.97798214987462,1.72966845128992,1.8917003267188,1.79790169140973,1.97853808599671,1.94620192097826,1.97963747073033,1.79695225062082,2.04915993224892,1.90612251818372,1.80779295258748,1.88646510766304,1.53891913759583,1.32296065112602,1.28354163132591,1.36897541203237,1.21914260425785,1.22349716460392,1.20914803705161,1.0426687589854,1.10036373233084,1.06095232215612,1.05354086052873,1.02981697312974,0.986106799795542,0.935592108218744,0.846057447544743,0.887616041238079,0.892743778567801,0.866670711129985,11
1079,australia,aus,"international migrant stock, total",3955213.0,0.0,0.0,0.0,0.0,4153330.0,0.0,0.0,0.0,0.0,4386250.0,0.0,0.0,0.0,0.0,4878030.0,0.0,0.0,0.0,0.0,5882980.0,0.0,0.0,0.0,0.0,6763663.0,0.0,0.0,0.0,0.0,0.0,11
1080,australia,aus,international migrant stock (% of population),23.1341364316472,0.0,0.0,0.0,0.0,22.9152149241066,0.0,0.0,0.0,0.0,22.9559448399982,0.0,0.0,0.0,0.0,24.0601862004287,0.0,0.0,0.0,0.0,26.5443142431553,0.0,0.0,0.0,0.0,28.2184096915625,0.0,0.0,0.0,0.0,0.0,11
1081,australia,aus,investment in ict with private participation (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1082,australia,aus,"labor force, total",8482919.0,8521706.0,8589431.0,8619628.0,8780806.0,8978386.0,9101630.0,9160933.0,9253911.0,9338857.0,9523255.0,9692915.0,9837966.0,10013838.0,10126070.0,10426942.0,10650659.0,10937240.0,11228764.0,11471850.0,11661196.0,11842238.0,12006302.0,12176891.0,12316359.0,12554514.0,12728417.0,13006679.0,13308365.0,13590353.0,13590200.0,11
1083,australia,aus,labor tax and contributions (% of commercial profits),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,23.7,22.2,21.9,21.1,20.9,20.5,20.4,20.8,20.9,21.1,21.1,21.1,21.1,21.0,0.0,11
1084,australia,aus,"life expectancy at birth, total (years)",76.9946341463415,77.2756097560976,77.3780487804878,77.8780487804878,77.8780487804878,77.8292682926829,78.0780487804878,78.4804878048781,78.6317073170732,78.9317073170732,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.8414634146341,81.0414634146342,81.2926829268293,81.3951219512195,81.5439024390244,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,11
1085,australia,aus,"listed domestic companies, total",1089.0,968.0,1038.0,1070.0,1144.0,1129.0,1135.0,1159.0,1162.0,1217.0,1333.0,1334.0,1355.0,1405.0,1514.0,1643.0,1751.0,1913.0,1924.0,1882.0,1913.0,1983.0,1959.0,1955.0,1967.0,1989.0,1969.0,2013.0,2004.0,1952.0,1902.0,11
1086,australia,aus,market capitalization of listed domestic companies (current us$),107935970000.0,144822600000.0,135153200000.0,204462770000.0,218865190000.0,245218330000.0,312477330000.0,295765570000.0,328928480000.0,427835360000.0,372794350000.0,375130790000.0,380087000000.0,585529690000.0,776402760000.0,804014820000.0,1095857960000.0,1298315040000.0,683871560000.0,1261909340000.0,1454490570000.0,1198187410000.0,1386873960000.0,1365958130000.0,1288708340000.0,1187083450000.0,1268493506774.29,1508462800000.0,1262800270000.0,1487598500000.0,1720556180000.0,11
1087,australia,aus,market capitalization of listed domestic companies (% of gdp),34.6577762275517,44.4258859392305,41.5176642813775,65.5039369396828,67.8001273292458,66.6099341774705,77.8641177891887,67.8961973429292,82.3019004894606,109.873326727906,89.6460739858947,98.8856513668206,96.0832812280929,125.247538629914,126.382784095783,115.630927616263,146.523378760722,151.951500384826,64.7824779752924,135.889817063082,126.630492096422,85.6823829308737,89.6555048479645,86.6515536831809,87.8138764655507,87.8920226670281,105.135229455163,113.716112463527,88.4135289043679,106.850217413528,129.667255005201,11
1088,australia,aus,mobile cellular subscriptions,184943.0,291459.0,497000.0,690000.0,1220000.0,2242000.0,3990000.0,4578000.0,4918000.0,6315000.0,8562000.0,11132000.0,12670000.0,14347000.0,16480000.0,18420000.0,19760000.0,21260000.0,22120000.0,22200000.0,22500000.0,23789000.0,24338000.0,24940000.0,25060000.0,25770000.0,26551000.0,26660000.0,27640000.0,27535000.0,27452000.0,11
1089,australia,aus,mobile cellular subscriptions (per 100 people),1.08483674,1.687554564,2.846098131,3.913447917,6.851813911,12.45348067,21.90881813,24.86658247,26.4384907,33.58883185,45.02059448,57.83415055,65.05494704,72.83111188,82.70993065,91.31591136,96.54551735,102.0602734,104.1045379,102.4888541,102.1836974,106.4049909,107.0777947,107.910329,106.7765212,108.1853261,109.7343698,108.4165835,110.6519296,108.5886162,106.9417431,11
1090,australia,aus,multidimensional poverty headcount ratio (% of total population),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1091,australia,aus,net migration,95996.0,68867.0,34149.0,23422.0,53636.0,79727.0,82770.0,67260.0,72084.0,85011.0,109375.0,113907.0,107886.0,103907.0,109226.0,132109.0,192139.0,251231.0,278516.0,235881.0,166833.0,197748.0,235719.0,214564.0,198120.0,209466.0,242184.0,244875.0,220307.0,235860.0,117929.0,11
